ensembl,symbol
ENSG00000248592,STIMATE-MUSTN1
ENSG00000248593,DSTNP2
ENSG00000248626,GAPDHP40
ENSG00000248632,ENSG00000248632
ENSG00000248641,HMGA1P2
ENSG00000248643,RBM14-RBM4
ENSG00000248648,COXFA4P3
ENSG00000248654,MTCO3P44
ENSG00000248664,ENSG00000248664
ENSG00000248671,ENSG00000248671
ENSG00000248684,BIN2P2
ENSG00000248693,LINC02100
ENSG00000248696,ENSG00000248696
ENSG00000248697,TOX4P1
ENSG00000248698,KLF17P2
ENSG00000248719,PRDM8-AS1
ENSG00000248724,NPHP3-AS1
ENSG00000248729,MTCO1P30
ENSG00000248734,ENSG00000248734
ENSG00000248746,ACTN3
ENSG00000248751,ENSG00000248751
ENSG00000248758,ENSG00000248758
ENSG00000248773,ENSG00000248773
ENSG00000248774,ENSG00000248774
ENSG00000248780,ARL4AP2
ENSG00000248785,HIGD1AP14
ENSG00000248787,ENSG00000248787
ENSG00000248791,LOC100422687
ENSG00000248794,ENSG00000248794
ENSG00000248795,ENSG00000248795
ENSG00000248824,ENSG00000248824
ENSG00000248827,LOC345576
ENSG00000248863,ENSG00000248863
ENSG00000248873,SERBP1P6
ENSG00000248874,LINC02899
ENSG00000248884,ENSG00000248884
ENSG00000248885,SEPTIN7P10
ENSG00000248890,HHIP-AS1
ENSG00000248896,SOX7-AS1
ENSG00000248916,NUP210P3
ENSG00000248919,ATP5MF-PTCD1
ENSG00000248923,MTND5P11
ENSG00000248925,PDCD6-DT
ENSG00000248926,ENSG00000248926
ENSG00000248930,CHP1P1
ENSG00000248932,COPB2-DT
ENSG00000248936,ENSG00000248936
ENSG00000248943,ENSG00000248943
ENSG00000248955,ENSG00000248955
ENSG00000248966,BCLAF1P1
ENSG00000248967,SKP1P5
ENSG00000248968,ENSG00000248968
ENSG00000248969,ENSG00000248969
ENSG00000248971,KRT8P46
ENSG00000248979,LAMTOR3P2
ENSG00000248980,SPCS3-AS1
ENSG00000248988,PSME2P3
ENSG00000248991,ENSG00000248991
ENSG00000248996,PDLIM7-AS1
ENSG00000249019,ENSG00000249019
ENSG00000249026,CTNNA1P1
ENSG00000249028,ENSG00000249028
ENSG00000249035,CLMAT3
ENSG00000249042,FAM151B-DT
ENSG00000249047,COX6B1P5
ENSG00000249068,ENSG00000249068
ENSG00000249077,SPICP5
ENSG00000249086,ENSG00000249086
ENSG00000249089,AIG1P1
ENSG00000249092,PPIAP77
ENSG00000249094,ENSG00000249094
ENSG00000249098,CSRP2P2
ENSG00000249119,MTND6P4
ENSG00000249129,SUDS3P1
ENSG00000249138,ENSG00000249138
ENSG00000249140,PRDX2P3
ENSG00000249142,TMEM183AP2
ENSG00000249148,LOC100288683
ENSG00000249159,ENSG00000249159
ENSG00000249160,LINC02213
ENSG00000249166,ENSG00000249166
ENSG00000249175,ENSG00000249175
ENSG00000249180,ENSG00000249180
ENSG00000249186,LINC03224
ENSG00000249188,ENPP7P1
ENSG00000249189,ENSG00000249189
ENSG00000249192,MTND3P25
ENSG00000249207,ENSG00000249207
ENSG00000249210,GAPDHP38
ENSG00000249212,ATP1B1P1
ENSG00000249214,ENSG00000249214
ENSG00000249215,NCOA4P4
ENSG00000249222,ATP5MGL
ENSG00000249234,ENSG00000249234
ENSG00000249236,ANKRD55-AS1
ENSG00000249240,ENSG00000249240
ENSG00000249241,LINC02265
ENSG00000249244,ENSG00000249244
ENSG00000249245,NCOA4P3
ENSG00000249249,TICAM2-AS1
ENSG00000249252,C1QTNF7-AS1
ENSG00000249264,EEF1A1P9
ENSG00000249271,HNRNPA1P44
ENSG00000249274,PDLIM1P4
ENSG00000249286,AMD1P3
ENSG00000249288,SLC25A15P5
ENSG00000249302,FTH1P24
ENSG00000249307,LINC01088
ENSG00000249309,ENSG00000249309
ENSG00000249310,APOBEC3B-AS1
ENSG00000249318,ENSG00000249318
ENSG00000249348,UGDH-AS1
ENSG00000249353,NPM1P27
ENSG00000249372,ATP6V1G1P6
ENSG00000249375,CASC11
ENSG00000249379,GCLC-AS1
ENSG00000249388,FLJ12825
ENSG00000249407,IL20RB-AS1
ENSG00000249409,ENSG00000249409
ENSG00000249412,ENSG00000249412
ENSG00000249417,ENSG00000249417
ENSG00000249428,ENSG00000249428
ENSG00000249446,TRAJ60
ENSG00000249451,ENSG00000249451
ENSG00000249454,GZMAP1
ENSG00000249456,ENSG00000249456
ENSG00000249465,RBMXP4
ENSG00000249485,RBBP4P1
ENSG00000249487,LINC01586
ENSG00000249489,GAPDHP70
ENSG00000249492,ENSG00000249492
ENSG00000249494,DMXL1-DT
ENSG00000249502,MED28-DT
ENSG00000249516,PRELID3BP6
ENSG00000249526,ENSG00000249526
ENSG00000249532,MIR302CHG
ENSG00000249540,PHF5AP7
ENSG00000249545,MCTP1-AS1
ENSG00000249558,RCC2P4
ENSG00000249565,SERBP1P5
ENSG00000249572,TARS1-DT
ENSG00000249592,PCGF3-AS1
ENSG00000249593,ENSG00000249593
ENSG00000249595,ENSG00000249595
ENSG00000249602,ENSG00000249602
ENSG00000249604,ENSG00000249604
ENSG00000249620,H3P18
ENSG00000249626,PPP4R2P4
ENSG00000249628,LINC00942
ENSG00000249633,OR52V1P
ENSG00000249635,LOC101929577
ENSG00000249637,ANKHD1-DT
ENSG00000249646,OR7E94P
ENSG00000249649,MRPS33P2
ENSG00000249655,ENSG00000249655
ENSG00000249661,TNRC18P1
ENSG00000249664,ENSG00000249664
ENSG00000249673,NOP14-AS1
ENSG00000249684,ENSG00000249684
ENSG00000249690,LRBA-AS1
ENSG00000249691,DPPA4P2
ENSG00000249695,IQSEC3-AS3
ENSG00000249697,ENSG00000249697
ENSG00000249700,SRD5A3-AS1
ENSG00000249706,ENSG00000249706
ENSG00000249713,IQGAP2-AS1
ENSG00000249715,FER1L5
ENSG00000249717,PARM1-AS1
ENSG00000249738,IL12B-AS1
ENSG00000249741,ENSG00000249741
ENSG00000249751,ECSCR
ENSG00000249753,ENSG00000249753
ENSG00000249763,ENSG00000249763
ENSG00000249767,ENPP7P10
ENSG00000249779,ENSG00000249779
ENSG00000249780,ENSG00000249780
ENSG00000249784,SCARNA22
ENSG00000249786,EAF1-AS1
ENSG00000249791,ENSG00000249791
ENSG00000249799,SNRPCP13
ENSG00000249825,THBS4-AS1
ENSG00000249834,PGBD4P3
ENSG00000249835,VCAN-AS1
ENSG00000249839,PPIP5K1P1
ENSG00000249840,GAPDHP76
ENSG00000249848,LOC100420053
ENSG00000249849,ENSG00000249849
ENSG00000249850,KRT18P31
ENSG00000249852,ENSG00000249852
ENSG00000249853,HS3ST5
ENSG00000249855,EEF1A1P19
ENSG00000249856,ENSG00000249856
ENSG00000249858,SNX5P1
ENSG00000249863,ENSG00000249863
ENSG00000249868,ENSG00000249868
ENSG00000249870,ENSG00000249870
ENSG00000249876,ENSG00000249876
ENSG00000249887,ENSG00000249887
ENSG00000249898,MCPH1-AS1
ENSG00000249908,BRD9P2
ENSG00000249921,RACK1P1
ENSG00000249923,LINC02891
ENSG00000249926,ENSG00000249926
ENSG00000249928,UQCRBP3
ENSG00000249930,ENSG00000249930
ENSG00000249931,GOLGA8K
ENSG00000249934,NCOA4P2
ENSG00000249936,RAC1P2
ENSG00000249937,LINC02223
ENSG00000249947,XBP1P1
ENSG00000249961,TERB1
ENSG00000249965,CDC42P4
ENSG00000249978,TRGV7
ENSG00000249986,YWHAQP6
ENSG00000249988,ENSG00000249988
ENSG00000249993,BFSP2-AS1
ENSG00000250011,HMGB1P3
ENSG00000250012,ENSG00000250012
ENSG00000250015,ENSG00000250015
ENSG00000250027,ENSG00000250027
ENSG00000250030,ENSG00000250030
ENSG00000250031,PTPN11P2
ENSG00000250033,SLC7A11-AS1
ENSG00000250041,LOC124902629
ENSG00000250045,CBX3P3
ENSG00000250050,MTND4P9
ENSG00000250057,ENSG00000250057
ENSG00000250068,ENSG00000250068
ENSG00000250069,ENSG00000250069
ENSG00000250071,ARPC1AP3
ENSG00000250073,ESAM-AS1
ENSG00000250101,ENSG00000250101
ENSG00000250106,ANKRD33B-AS1
ENSG00000250115,AK3P2
ENSG00000250116,RHOQ-AS1
ENSG00000250130,GAPDHP43
ENSG00000250131,AGA-DT
ENSG00000250132,ENSG00000250132
ENSG00000250138,LOC728488
ENSG00000250144,EEF1A1P35
ENSG00000250155,SLC1A3-AS1
ENSG00000250159,PKD2L2-DT
ENSG00000250162,CSNK1A1P3
ENSG00000250170,RASA2-IT1
ENSG00000250182,EEF1A1P13
ENSG00000250189,ENSG00000250189
ENSG00000250195,ENSG00000250195
ENSG00000250197,HMGN1P15
ENSG00000250214,ENSG00000250214
ENSG00000250215,CIR1P2
ENSG00000250220,ANKRD17-DT
ENSG00000250222,TRIM7-AS2
ENSG00000250240,ENSG00000250240
ENSG00000250251,PKD1P6
ENSG00000250260,ENSG00000250260
ENSG00000250261,CCDC74BP1
ENSG00000250267,ENSG00000250267
ENSG00000250280,ENSG00000250280
ENSG00000250282,PDK2-AS1
ENSG00000250286,LOC105371824
ENSG00000250290,NCAPGP1
ENSG00000250295,RDH10-AS1
ENSG00000250303,LINC02762
ENSG00000250318,RPL13AP26
ENSG00000250321,ENSG00000250321
ENSG00000250326,USP38-DT
ENSG00000250342,SNRPCP16
ENSG00000250348,SV2C-AS2
ENSG00000250365,HEATR5A-DT
ENSG00000250374,TRIM75
ENSG00000250390,ENSG00000250390
ENSG00000250397,ENSG00000250397
ENSG00000250400,ENSG00000250400
ENSG00000250404,ENSG00000250404
ENSG00000250410,ENSG00000250410
ENSG00000250415,ENSG00000250415
ENSG00000250432,FAM242C
ENSG00000250439,ENSG00000250439
ENSG00000250444,CCT5P1
ENSG00000250461,ENSG00000250461
ENSG00000250462,LRRC37BP1
ENSG00000250471,GMPSP1
ENSG00000250473,DUTP7
ENSG00000250474,WBP1LP2
ENSG00000250476,ENPP7P9
ENSG00000250492,INTS6P1
ENSG00000250493,LOC101929227
ENSG00000250507,ENSG00000250507
ENSG00000250526,CCT6P2
ENSG00000250535,WHR1B
ENSG00000250536,ABHD17AP3
ENSG00000250539,KRT8P33
ENSG00000250541,ENSG00000250541
ENSG00000250568,ENSG00000250568
ENSG00000250569,NTAN1P2
ENSG00000250574,ENSG00000250574
ENSG00000250584,LINC01511
ENSG00000250591,PRSS3P1
ENSG00000250602,ENSG00000250602
ENSG00000250606,ENSG00000250606
ENSG00000250608,NUDT16-DT
ENSG00000250614,ENSG00000250614
ENSG00000250616,YPEL3-DT
ENSG00000250635,CXXC5-AS1
ENSG00000250651,PABPC1P7
ENSG00000250654,ENSG00000250654
ENSG00000250656,ST3GAL1P1
ENSG00000250658,ENSG00000250658
ENSG00000250659,ENSG00000250659
ENSG00000250667,ENSG00000250667
ENSG00000250677,ENSG00000250677
ENSG00000250685,ADAD2-AS1
ENSG00000250686,ENSG00000250686
ENSG00000250687,NAIPP1
ENSG00000250696,UGT2B11-AS1
ENSG00000250698,ENSG00000250698
ENSG00000250711,PRELID3BP7
ENSG00000250731,TPM3P6
ENSG00000250733,C8orf17
ENSG00000250734,ENSG00000250734
ENSG00000250746,LOC100288073
ENSG00000250749,ENSG00000250749
ENSG00000250751,ENSG00000250751
ENSG00000250762,ENSG00000250762
ENSG00000250764,ENSG00000250764
ENSG00000250771,ENSG00000250771
ENSG00000250796,CIDECP2
ENSG00000250802,ZBED3-AS1
ENSG00000250808,MTCO2P30
ENSG00000250815,ENSG00000250815
ENSG00000250816,DCAF13P2
ENSG00000250831,ENSG00000250831
ENSG00000250848,PPP4R2P1
ENSG00000250850,ENSG00000250850
ENSG00000250859,HNRNPKP1
ENSG00000250869,ENSG00000250869
ENSG00000250878,METTL21EP
ENSG00000250892,LOC100288172
ENSG00000250893,RBM47-AS1
ENSG00000250896,RNPS1P1
ENSG00000250900,TRIM7-AS1
ENSG00000250909,KIAA1191-AS1
ENSG00000250910,MAP9-AS1
ENSG00000250917,ENSG00000250917
ENSG00000250918,ENSG00000250918
ENSG00000250938,MAD2L1-DT
ENSG00000250942,ENPP7P11
ENSG00000250948,ENSG00000250948
ENSG00000250950,ENSG00000250950
ENSG00000250959,GLUD1P3
ENSG00000250966,H3P14
ENSG00000250980,NSA2P6
ENSG00000250982,GAPDHP35
ENSG00000250983,FAM76AP1
ENSG00000250988,SNHG21
ENSG00000250989,ENSG00000250989
ENSG00000250990,ENSG00000250990
ENSG00000250992,ENSG00000250992
ENSG00000250995,TMEM30BP1
ENSG00000250999,ENSG00000250999
ENSG00000251000,GGCTP1
ENSG00000251001,ENSG00000251001
ENSG00000251002,TRD-AS1
ENSG00000251009,ENSG00000251009
ENSG00000251013,GAPDHP62
ENSG00000251015,SLC25A30-AS1
ENSG00000251022,THAP9-AS1
ENSG00000251023,ENSG00000251023
ENSG00000251034,ENSG00000251034
ENSG00000251046,ZNF969P
ENSG00000251050,RBX1P2
ENSG00000251072,LMNB1-DT
ENSG00000251073,NUDT19P5
ENSG00000251075,HTT-AS
ENSG00000251102,CTBP2P4
ENSG00000251111,FCF1P8
ENSG00000251118,H3P24
ENSG00000251131,ENSG00000251131
ENSG00000251141,MRPS30-DT
ENSG00000251143,NUMA1-AS1
ENSG00000251148,ENSG00000251148
ENSG00000251149,MTND5P5
ENSG00000251152,ENSG00000251152
ENSG00000251155,SEPTIN14P4
ENSG00000251163,PRELID3BP4
ENSG00000251179,TMEM92-AS1
ENSG00000251186,ENSG00000251186
ENSG00000251188,ENSG00000251188
ENSG00000251194,ENSG00000251194
ENSG00000251196,ENSG00000251196
ENSG00000251201,TMED7-TICAM2
ENSG00000251203,DNAJB6P2
ENSG00000251215,GOLGA5P1
ENSG00000251221,LINC01337
ENSG00000251224,CNOT10-AS1
ENSG00000251226,LINC02714
ENSG00000251229,ENSG00000251229
ENSG00000251249,LINC03074
ENSG00000251254,GTF2F2P1
ENSG00000251271,ALG1L7P
ENSG00000251279,SMIM15-AS1
ENSG00000251287,ALG1L2
ENSG00000251288,ENSG00000251288
ENSG00000251297,TUBB7P
ENSG00000251304,ENSG00000251304
ENSG00000251307,CCNO-DT
ENSG00000251309,ENSG00000251309
ENSG00000251330,ENSG00000251330
ENSG00000251332,PSME2P4
ENSG00000251333,RTN3P1
ENSG00000251340,MTCYBP35
ENSG00000251348,HSPD1P11
ENSG00000251353,MTND3P5
ENSG00000251354,LOC100420532
ENSG00000251364,SYT9-AS1
ENSG00000251374,ENSG00000251374
ENSG00000251376,ENSG00000251376
ENSG00000251377,LOC105377489
ENSG00000251379,ENSG00000251379
ENSG00000251387,ENSG00000251387
ENSG00000251393,ENSG00000251393
ENSG00000251396,LINC01301
ENSG00000251399,ENSG00000251399
ENSG00000251405,NIPAL4-DT
ENSG00000251408,ENSG00000251408
ENSG00000251409,ENSG00000251409
ENSG00000251411,ARPC1AP4
ENSG00000251414,ENSG00000251414
ENSG00000251429,AIDAP2
ENSG00000251431,ENSG00000251431
ENSG00000251441,RTEL1P1
ENSG00000251450,RASGRF2-AS1
ENSG00000251451,GTF2IP9
ENSG00000251453,HAUS1P1
ENSG00000251455,ENSG00000251455
ENSG00000251467,CTDNEP1P2
ENSG00000251468,LOC100422204
ENSG00000251474,RPL32P3
ENSG00000251476,MTCO1P31
ENSG00000251484,ENSG00000251484
ENSG00000251485,NRBF2P6
ENSG00000251495,PPIAP11
ENSG00000251497,PITPNM2-AS1
ENSG00000251520,ENSG00000251520
ENSG00000251521,IMPA1P1
ENSG00000251523,ENSG00000251523
ENSG00000251532,ENSG00000251532
ENSG00000251533,LINC00605
ENSG00000251537,ENSG00000251537
ENSG00000251544,MTND5P12
ENSG00000251552,COQ10BP2
ENSG00000251556,ENSG00000251556
ENSG00000251568,ALG3P1
ENSG00000251578,TRBV21-1
ENSG00000251579,LOC100420298
ENSG00000251584,ENSG00000251584
ENSG00000251586,TET2-AS1
ENSG00000251593,MSNP1
ENSG00000251595,ABCA11P
ENSG00000251596,HADHAP1
ENSG00000251600,GUSBP5
ENSG00000251602,MTA1-DT
ENSG00000251603,ENSG00000251603
ENSG00000251614,HSPA8P19
ENSG00000251623,ENSG00000251623
ENSG00000251624,UNC93B7
ENSG00000251634,NAIPP4
ENSG00000251636,LINC01218
ENSG00000251639,ENSG00000251639
ENSG00000251647,RMP24P1
ENSG00000251652,ENSG00000251652
ENSG00000251661,IFITM3-AS1
ENSG00000251666,ZNF346-IT1
ENSG00000251667,BRCC3P1
ENSG00000251669,FAM86EP
ENSG00000251675,ENSG00000251675
ENSG00000251682,ENSG00000251682
ENSG00000251687,ENSG00000251687
ENSG00000251703,RNU6-998P
ENSG00000251706,RNU7-61P
ENSG00000251726,RNU7-41P
ENSG00000251728,Y_RNA
ENSG00000251733,SCARNA8
ENSG00000251737,ENSG00000251737
ENSG00000251739,RNU6-1053P
ENSG00000251748,RNU4ATAC11P
ENSG00000251768,RNA5SP217
ENSG00000251774,RNU6-377P
ENSG00000251775,ENSG00000251775
ENSG00000251783,RNU6-1170P
ENSG00000251791,SCARNA6
ENSG00000251793,ENSG00000251793
ENSG00000251794,RNU6-237P
ENSG00000251795,ENSG00000251795
ENSG00000251804,RNU6-1294P
ENSG00000251805,LOC124900541
ENSG00000251806,ENSG00000251806
ENSG00000251819,RNU6-322P
ENSG00000251827,ENSG00000251827
ENSG00000251839,RNU7-12P
ENSG00000251847,ENSG00000251847
ENSG00000251860,ENSG00000251860
ENSG00000251866,SCARNA21B
ENSG00000251867,ENSG00000251867
ENSG00000251876,ENSG00000251876
ENSG00000251878,LOC124900589
ENSG00000251880,RNU7-75P
ENSG00000251889,RNU4-49P
ENSG00000251898,SCARNA11
ENSG00000251911,ENSG00000251911
ENSG00000251922,LOC124902573
ENSG00000251927,ENSG00000251927
ENSG00000251934,RNU6-1143P
ENSG00000251939,RNU6-1278P
ENSG00000251950,ENSG00000251950
ENSG00000251957,RNU6-1095P
ENSG00000251959,ENSG00000251959
ENSG00000251964,U7
ENSG00000251969,ENSG00000251969
ENSG00000251988,RNU4ATAC18P
ENSG00000251989,ENSG00000251989
ENSG00000251991,RNU7-49P
ENSG00000251992,SCARNA17
ENSG00000251994,RNU2-27P
ENSG00000252010,SCARNA5
ENSG00000252019,RNU6ATAC9P
ENSG00000252021,Y_RNA
ENSG00000252026,RNU6-1262P
ENSG00000252034,RNY4P37
ENSG00000252045,ENSG00000252045
ENSG00000252050,ENSG00000252050
ENSG00000252056,ENSG00000252056
ENSG00000252060,RNA5SP464
ENSG00000252061,RNU6-415P
ENSG00000252071,ENSG00000252071
ENSG00000252075,ENSG00000252075
ENSG00000252079,RNU6-327P
ENSG00000252082,RNU6-547P
ENSG00000252085,ENSG00000252085
ENSG00000252096,ENSG00000252096
ENSG00000252098,Y_RNA
ENSG00000252103,RNU6-917P
ENSG00000252105,RNU1-143P
ENSG00000252113,RNU6-523P
ENSG00000252114,ENSG00000252114
ENSG00000252118,RNU6ATAC39P
ENSG00000252123,ENSG00000252123
ENSG00000252124,ENSG00000252124
ENSG00000252132,RNU6-795P
ENSG00000252139,ENSG00000252139
ENSG00000252142,ENSG00000252142
ENSG00000252147,RNY3P16
ENSG00000252148,RNU6-1206P
ENSG00000252150,ENSG00000252150
ENSG00000252157,RNU6-479P
ENSG00000252164,RNA5SP282
ENSG00000252172,RNU6-720P
ENSG00000252174,RNU7-18P
ENSG00000252192,ENSG00000252192
ENSG00000252198,Y_RNA
ENSG00000252202,Y_RNA
ENSG00000252204,ENSG00000252204
ENSG00000252206,RNU7-40P
ENSG00000252212,RNU2-58P
ENSG00000252217,Y_RNA
ENSG00000252218,LOC124900224
ENSG00000252222,RNU7-13P
ENSG00000252230,ENSG00000252230
ENSG00000252231,RNA5SP67
ENSG00000252233,RN7SKP253
ENSG00000252234,ENSG00000252234
ENSG00000252236,LOC124900449
ENSG00000252242,RNU7-115P
ENSG00000252244,RNU7-3P
ENSG00000252245,ENSG00000252245
ENSG00000252274,LOC124904115
ENSG00000252278,ENSG00000252278
ENSG00000252295,ENSG00000252295
ENSG00000252311,RNU1-103P
ENSG00000252327,ENSG00000252327
ENSG00000252328,Vault
ENSG00000252334,RNU6-1337P
ENSG00000252355,RN7SKP287
ENSG00000252356,ENSG00000252356
ENSG00000252361,RNU6-118P
ENSG00000252376,RNA5SP395
ENSG00000252383,RNU6-314P
ENSG00000252391,RNU6-638P
ENSG00000252393,RNU6-1004P
ENSG00000252408,ENSG00000252408
ENSG00000252412,Y_RNA
ENSG00000252414,RNU6-100P
ENSG00000252419,ENSG00000252419
ENSG00000252421,RNU6-1069P
ENSG00000252429,LOC124904769
ENSG00000252438,ENSG00000252438
ENSG00000252447,ENSG00000252447
ENSG00000252448,SNORA63
ENSG00000252450,Y_RNA
ENSG00000252452,RNU6-107P
ENSG00000252456,RNA5SP434
ENSG00000252465,ENSG00000252465
ENSG00000252469,RNU7-160P
ENSG00000252473,ENSG00000252473
ENSG00000252474,RNU6-539P
ENSG00000252478,ENSG00000252478
ENSG00000252496,RNA5SP33
ENSG00000252498,RNU6-1016P
ENSG00000252503,RNU6-531P
ENSG00000252504,ENSG00000252504
ENSG00000252515,RNU6-1171P
ENSG00000252516,RNA5SP82
ENSG00000252518,ENSG00000252518
ENSG00000252522,ENSG00000252522
ENSG00000252525,ENSG00000252525
ENSG00000252549,RNU6-759P
ENSG00000252552,RNU6-307P
ENSG00000252569,RNU6-1153P
ENSG00000252577,SCARNA20
ENSG00000252579,ENSG00000252579
ENSG00000252584,ENSG00000252584
ENSG00000252585,Y_RNA
ENSG00000252612,Y_RNA
ENSG00000252614,RNU6-807P
ENSG00000252615,Y_RNA
ENSG00000252619,RNU6-1149P
ENSG00000252620,RNU6ATAC24P
ENSG00000252627,RNU6-122P
ENSG00000252633,RN7SKP282
ENSG00000252634,RN7SKP219
ENSG00000252641,RNU6-678P
ENSG00000252643,RNU6-1136P
ENSG00000252645,RNU7-111P
ENSG00000252652,Y_RNA
ENSG00000252656,RN7SKP88
ENSG00000252657,LOC124900394
ENSG00000252670,ENSG00000252670
ENSG00000252680,RNA5SP449
ENSG00000252690,ENSG00000252690
ENSG00000252707,RNU11-2P
ENSG00000252719,ENSG00000252719
ENSG00000252722,LOC124900369
ENSG00000252743,RNU6-850P
ENSG00000252750,RNU7-70P
ENSG00000252755,RNU6-703P
ENSG00000252756,RNU6-577P
ENSG00000252759,Y_RNA
ENSG00000252768,RNU6-856P
ENSG00000252782,RNU6-341P
ENSG00000252786,ENSG00000252786
ENSG00000252791,ENSG00000252791
ENSG00000252793,ENSG00000252793
ENSG00000252796,RNU7-11P
ENSG00000252808,ENSG00000252808
ENSG00000252817,ENSG00000252817
ENSG00000252821,RNU6-388P
ENSG00000252834,ENSG00000252834
ENSG00000252835,SCARNA21
ENSG00000252838,ENSG00000252838
ENSG00000252847,RNU2-46P
ENSG00000252859,RNU6-375P
ENSG00000252865,ENSG00000252865
ENSG00000252874,Y_RNA
ENSG00000252876,ENSG00000252876
ENSG00000252887,RNU6-430P
ENSG00000252904,LOC124900212
ENSG00000252906,SCARNA3
ENSG00000252908,RNU6-1003P
ENSG00000252914,RNU6-789P
ENSG00000252915,Y_RNA
ENSG00000252916,RNU6-762P
ENSG00000252919,Y_RNA
ENSG00000252925,ENSG00000252925
ENSG00000252929,RNU6-218P
ENSG00000252933,RNU6-1223P
ENSG00000252945,LOC124903423
ENSG00000252947,SCARNA1
ENSG00000252949,ENSG00000252949
ENSG00000252950,RNA5SP490
ENSG00000252965,Y_RNA
ENSG00000252969,LOC124900427
ENSG00000252975,Y_RNA
ENSG00000252981,ENSG00000252981
ENSG00000252994,RNU6-1231P
ENSG00000253005,RNU6-176P
ENSG00000253006,RN7SKP283
ENSG00000253015,RN7SKP64
ENSG00000253022,RNU6-731P
ENSG00000253024,RNU6-1238P
ENSG00000253042,LOC124900426
ENSG00000253043,RNU7-181P
ENSG00000253047,ENSG00000253047
ENSG00000253050,ENSG00000253050
ENSG00000253051,SNORA31B
ENSG00000253058,RNA5SP437
ENSG00000253062,ENSG00000253062
ENSG00000253064,RNU6-711P
ENSG00000253068,ENSG00000253068
ENSG00000253084,RNU6-840P
ENSG00000253087,RNU6-1174P
ENSG00000253088,Y_RNA
ENSG00000253092,LOC124900564
ENSG00000253095,ENSG00000253095
ENSG00000253106,ENSG00000253106
ENSG00000253111,TRIB1AL
ENSG00000253112,ENSG00000253112
ENSG00000253119,HNRNPA3P7
ENSG00000253120,IGLV2-34
ENSG00000253125,EGR3-AS1
ENSG00000253128,ENSG00000253128
ENSG00000253132,IGHV3-62
ENSG00000253139,ENSG00000253139
ENSG00000253143,ENSG00000253143
ENSG00000253146,CIR1P1
ENSG00000253154,ENSG00000253154
ENSG00000253159,PCDHGA12
ENSG00000253167,WASHC5-AS1
ENSG00000253173,H2AZP2
ENSG00000253174,ENSG00000253174
ENSG00000253175,LOC100286997
ENSG00000253180,ENSG00000253180
ENSG00000253182,LINC02948
ENSG00000253187,HOXA10-AS
ENSG00000253188,TRBV6-7
ENSG00000253193,ENSG00000253193
ENSG00000253194,ENSG00000253194
ENSG00000253197,ENSG00000253197
ENSG00000253199,LINC02153
ENSG00000253200,ENSG00000253200
ENSG00000253203,GUSBP3
ENSG00000253209,IGHV3-65
ENSG00000253210,DENND3-AS1
ENSG00000253218,KLF3P1
ENSG00000253223,LOC100288001
ENSG00000253227,ENSG00000253227
ENSG00000253228,NRBF2P4
ENSG00000253234,IGLV2-5
ENSG00000253239,IGLVI-70
ENSG00000253240,IGHV3-36
ENSG00000253263,ENSG00000253263
ENSG00000253269,ENSG00000253269
ENSG00000253270,CSGALNACT1-AS1
ENSG00000253273,ENSG00000253273
ENSG00000253274,IGHV1-67
ENSG00000253284,ENSG00000253284
ENSG00000253291,TRBV7-7
ENSG00000253295,LOC101928093
ENSG00000253298,LINC01845
ENSG00000253302,STAU2-AS1
ENSG00000253304,TMEM200B
ENSG00000253307,ENSG00000253307
ENSG00000253313,C1orf210
ENSG00000253325,IGHV7-34-1
ENSG00000253326,ENSG00000253326
ENSG00000253327,RAD21-AS1
ENSG00000253328,SUMO2P19
ENSG00000253330,ENSG00000253330
ENSG00000253334,ENSG00000253334
ENSG00000253336,LOC392266
ENSG00000253341,PCBP2P2
ENSG00000253347,ENSG00000253347
ENSG00000253352,TUG1
ENSG00000253355,LINC03090
ENSG00000253358,ENSG00000253358
ENSG00000253372,ENSG00000253372
ENSG00000253384,ABRAXAS1P2
ENSG00000253385,AZIN1-AS2
ENSG00000253390,ENTPD4-DT
ENSG00000253392,ENSG00000253392
ENSG00000253395,LINC03044
ENSG00000253399,ENSG00000253399
ENSG00000253409,TRBV7-4
ENSG00000253421,ZNHIT1P1
ENSG00000253426,ENSG00000253426
ENSG00000253430,ENSG00000253430
ENSG00000253435,IGKV2-4
ENSG00000253437,RNU6-988P
ENSG00000253439,CDC42P5
ENSG00000253448,IGLV3-6
ENSG00000253451,IGLV2-28
ENSG00000253456,ENSG00000253456
ENSG00000253457,SMIM18
ENSG00000253460,IGKV2OR22-3
ENSG00000253463,HMGB1P19
ENSG00000253467,IGHV7-40
ENSG00000253475,ENSG00000253475
ENSG00000253483,ENSG00000253483
ENSG00000253485,PCDHGA5
ENSG00000253490,LINC02099
ENSG00000253497,IGKV1-13
ENSG00000253519,LOC124901121
ENSG00000253520,ENSG00000253520
ENSG00000253521,HPYR1
ENSG00000253528,ENSG00000253528
ENSG00000253532,ENSG00000253532
ENSG00000253534,TRBV6-8
ENSG00000253535,ADAM7-AS1
ENSG00000253536,ENSG00000253536
ENSG00000253539,ENSG00000253539
ENSG00000253540,FAM86HP
ENSG00000253545,IGHV3-52
ENSG00000253549,CA3-AS1
ENSG00000253550,LOC101928016
ENSG00000253552,HOXA-AS2
ENSG00000253558,LOC100422441
ENSG00000253559,OSGEPL1-AS1
